title,link,rubric,date,image_url,club_tags,league,scraped_at
Бывший футболист «Челси» объявил о поиске донора крови для своего кота24 октября 21:21,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Germaniya/spbnews_NI2258852_Byvshij_futbolist_Chelsi_objavil_o_poiske_donora_krovi_dla_svojego_kota,Германия,24 октября 21:21,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Челси,Английская Премьер-лига,2025-11-21 14:28:00
Перенесший сердечный приступ на поле футболист возобновил карьеру через два года24 октября 02:37,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Angliya/spbnews_NI2258656_Perenesshij_serdechnyj_pristup_na_pole_futbolist_vozobnovil_karjeru_cherez_dva_goda,Англия,24 октября 02:37,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Английская Премьер-лига,2025-11-21 14:28:00
«Ноттингем Форест» объявил о назначении Шона Дайча на пост главного тренера21 октября 12:15,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Angliya/spbnews_NI2257548_Nottingem_Forest_objavil_o_naznachenii_Shona_Dajcha_na_post_glavnogo_trenera,Англия,21 октября 12:15,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Английская Премьер-лига,2025-11-21 14:28:00
«Брентфорд» одержал победу над «Вест Хэмом» в матче АПЛ21 октября 00:07,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Angliya/spbnews_NI2257466_Brentford_oderzhal_pobedu_nad_Vest_Khemom_v_matche_APL,Англия,21 октября 00:07,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Вест Хэм,Английская Премьер-лига,2025-11-21 14:28:00
«Теперь думаем о третьей». Тренер «Манчестер Юнайтед» Аморим — о двух победах подряд20 октября 07:14,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Angliya/spbnews_NI2257136_Teper_dumajem_o_tretjej_Trener_Manchester_Junajted_Amorim__o_dvuh_pobedah_podrad,Англия,20 октября 07:14,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Манчестер Юнайтед,Английская Премьер-лига,2025-11-21 14:28:00
"«Ливерпуль» потерпел третье поражение подряд в АПЛ, уступив «Манчестер Юнайтед»19 октября 20:33",https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Angliya/spbnews_NI2257007_Liverpul_poterpel_tretje_porazhenije_podrad_v_APL_ustupiv_Manchester_Junajted,Англия,19 октября 20:33,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Манчестер Юнайтед, Ливерпуль",Английская Премьер-лига,2025-11-21 14:28:00
«Астон Вилла» обыграла «Тоттенхэм» и продлила победную серию в чемпионате Англии до трех матчей19 октября 18:05,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Angliya/spbnews_NI2256929_Aston_Villa_obygrala_Tottenkhem_i_prodlila_pobednuju_seriju_v_chempionate_Anglii_do_treh_matchej,Англия,19 октября 18:05,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Тоттенхэм, Астон Вилла",Английская Премьер-лига,2025-11-21 14:28:00
«С удовольствием провел бы там всю карьеру». Месси — о «Барселоне»20 ноября 02:49,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbnews_NI2268745_S_udovolstvijem_provel_by_tam_vsu_karjeru_Messi__o_Barselone,Испания,20 ноября 02:49,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:07
"«Барселона» просила Левандовского перестать забивать голы, чтобы не платить бонус «Баварии», говорится в книге об игроке19 ноября 23:05",https://news.sportbox.ru/Vidy_sporta/Futbol/spbnews_NI2268734_Barselona_prosila_Levandovskogo_perestat_zabivat_goly_chtoby_ne_platit_bonus_Bavarii_govoritsa_v_knige_ob_igroke,Футбол,19 ноября 23:05,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Ла Лига,2025-11-21 14:28:07
Леонеса - Малага. Мурильо получил красную карточку (видео). Чемпионат Испании. Сегунда. Футбол18 ноября 00:28,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2268020_clip_Leonesa___Malaga_Murilo_poluchil_krasnuju_kartochku_video_Chempionat_Ispanii_Segunda_Futbol,Сегунда,18 ноября 00:28,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:07
Леонеса - Малага. 1:0. Гол Лукаса Рибейро (видео). Чемпионат Испании. Сегунда. Футбол17 ноября 23:14,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2268005_clip_Leonesa___Malaga_10_Gol_Lukasa_Ribejro_video_Chempionat_Ispanii_Segunda_Futbol,Сегунда,17 ноября 23:14,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:07
Леонеса - Малага. Чемпионат Испании. Сегунда. Тур 1417 ноября 22:15,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2266304_translation_Leonesa___Malaga_Chempionat_Ispanii_Segunda_Tur_14,Сегунда,17 ноября 22:15,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:07
«Барселона» проведет первый матч на «Камп Ноу» после реконструкции 22 ноября17 ноября 17:40,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbnews_NI2267926_Barselona_provedet_pervyj_match_na_Kamp_Nou_posle_rekonstrukcii_22_nojabra,Испания,17 ноября 17:40,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Ла Лига,2025-11-21 14:28:07
Сарагоса - Уэска. 1:0. Гол Агиррегабарии Мартина (видео). Чемпионат Испании. Сегунда. Футбол17 ноября 00:57,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2267769_clip_Saragosa___Ueska_10_Gol_Agirregabarii_Martina_video_Chempionat_Ispanii_Segunda_Futbol,Сегунда,17 ноября 00:57,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:07
Сарагоса - Уэска. Чемпионат Испании. Сегунда. Тур 1416 ноября 22:50,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2263577_translation_Saragosa___Ueska_Chempionat_Ispanii_Segunda_Tur_14,Сегунда,16 ноября 22:50,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:07
Расинг - Гранада. Голы (видео). Чемпионат Испании. Сегунда. Футбол16 ноября 01:00,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2267495_clip_Rasing___Granada_Goly_video_Chempionat_Ispanii_Segunda_Futbol,Сегунда,16 ноября 01:00,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:07
Расинг - Гранада. Чемпионат Испании. Сегунда. Тур 1415 ноября 22:55,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2263540_translation_Rasing___Granada_Chempionat_Ispanii_Segunda_Tur_14,Сегунда,15 ноября 22:55,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:07
Президент «Реала» Перес покинет клуб в 2026 году — СМИ14 ноября 23:37,https://news.sportbox.ru/Vidy_sporta/Futbol/spbnews_NI2267204_Prezident_Reala_Peres_pokinet_klub_v_2026_godu__SMI,Футбол,14 ноября 23:37,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Реал Мадрид, Реал",Ла Лига,2025-11-21 14:28:07
Вальядолид - Лас-Пальмас. 0:1. Гол Пехиньо (видео). Чемпионат Испании. Сегунда. Футбол14 ноября 23:17,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2267199_clip_Valjadolid___Las_Palmas_01_Gol_Pehino_video_Chempionat_Ispanii_Segunda_Futbol,Сегунда,14 ноября 23:17,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:07
Вальядолид - Лас-Пальмас. Чемпионат Испании. Сегунда. Тур 1414 ноября 22:20,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2263490_translation_Valjadolid___Las_Palmas_Chempionat_Ispanii_Segunda_Tur_14,Сегунда,14 ноября 22:20,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:07
Дядя Рубиалеса закидал племянника яйцами во время презентации книги о скандальном поцелуе футболистки14 ноября 01:21,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbnews_NI2266994_Dada_Rubialesa_zakidal_plemannika_jajcami_vo_vrema_prezentacii_knigi_o_skandalnom_poceluje_futbolistki,Испания,14 ноября 01:21,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:07
Президент «Барселоны» исключил возможность возвращения Месси12 ноября 13:30,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbnews_NI2266563_Prezident_Barselony_iskluchil_vozmozhnost_vozvrashhenija_Messi,Испания,12 ноября 13:30,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:07
"Ламину Ямалю воткнули иглу в пах, чтобы не отпускать в сборную. «Барселона» на тропе войны!11 ноября 17:34",https://news.sportbox.ru/Vidy_sporta/Futbol/spbnews_NI2266191_Laminu_Jamalu_votknuli_iglu_v_pah_chtoby_ne_otpuskat_v_sbornuju_Barselona_na_trope_vojny,Футбол,11 ноября 17:34,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Ла Лига,2025-11-21 14:28:07
"Ямаль исключен из сборной Испании, так как не уведомил команду о процедуре для лечения лобка11 ноября 13:42",https://news.sportbox.ru/Vidy_sporta/Futbol/spbnews_NI2266150_Jamal_iskluchen_iz_sbornoj_Ispanii_tak_kak_ne_uvedomil_komandu_o_procedure_dla_lechenija_lobka,Футбол,11 ноября 13:42,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:07
Чемпионат Испании. Обзор 12-го тура10 ноября 23:04,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2266064_clip_Chempionat_Ispanii_Obzor_12_go_tura,Испания,10 ноября 23:04,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:07
Бургос - Кастельон. Чемпионат Испании. Сегунда. Тур 1310 ноября 22:20,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2263437_translation_Burgos___Kastelon_Chempionat_Ispanii_Segunda_Tur_13,Сегунда,10 ноября 22:20,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:07
"Месси посетил «Камп Ноу»: «Надеюсь, что однажды я смогу вернуться, и не только для того, чтобы попрощаться как игрок»10 ноября 14:22",https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbnews_NI2265869_Messi_posetil_Kamp_Nou_Nadejus_chto_odnazhdy_ja_smogu_vernutsa_i_ne_tolko_dla_togo_chtoby_poproshhatsa_kak_igrok,Испания,10 ноября 14:22,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:07
Левандовский обошел Неймара по голам в составе «Барселоны»10 ноября 02:57,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbnews_NI2265768_Levandovskij_oboshel_Nejmara_po_golam_v_sostave_Barselony,Испания,10 ноября 02:57,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:07
Сельта - Барселона. Голы и лучшие моменты (видео). Чемпионат Испании. Футбол10 ноября 01:43,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2265729_clip_Selta___Barselona_Goly_i_luchshije_momenty_video_Chempionat_Ispanii_Futbol,Испания,10 ноября 01:43,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Ла Лига,2025-11-21 14:28:07
"«Барселона» победила «Сельту» в матче чемпионата Испании, Левандовский сделал хет‑трик10 ноября 01:05",https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbnews_NI2265737_Barselona_pobedila_Seltu_v_matche_chempionata_Ispanii_Levandovskij_sdelal_khettrik,Испания,10 ноября 01:05,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Ла Лига,2025-11-21 14:28:07
Сельта - Барселона. Удаление де Йонга (видео). Чемпионат Испании. Футбол10 ноября 01:01,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2265734_clip_Selta___Barselona_Udalenije_de_Jonga_video_Chempionat_Ispanii_Futbol,Испания,10 ноября 01:01,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Ла Лига,2025-11-21 14:28:07
Сельта - Барселона. Ямаль попадает в штангу (видео). Чемпионат Испании. Футбол10 ноября 00:55,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2265731_clip_Selta___Barselona_Jamal_popadajet_v_shtangu_video_Chempionat_Ispanii_Futbol,Испания,10 ноября 00:55,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Ла Лига,2025-11-21 14:28:07
Сельта - Барселона. 2:4. Гол Роберта Левандовского (видео). Чемпионат Испании. Футбол10 ноября 00:40,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2265724_clip_Selta___Barselona_24_Gol_Roberta_Levandovskogo_video_Chempionat_Ispanii_Futbol,Испания,10 ноября 00:40,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Ла Лига,2025-11-21 14:28:07
Сельта - Барселона. 2:3. Гол Ламина Ямаля (видео). Чемпионат Испании. Футбол9 ноября 23:52,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2265709_clip_Selta___Barselona_23_Gol_Lamina_Jamala_video_Chempionat_Ispanii_Futbol,Испания,9 ноября 23:52,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Ла Лига,2025-11-21 14:28:07
Сельта - Барселона. 2:2. Гол Борхи Иглесиаса (видео). Чемпионат Испании. Футбол9 ноября 23:45,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2265705_clip_Selta___Barselona_22_Gol_Borkhi_Iglesiasa_video_Chempionat_Ispanii_Futbol,Испания,9 ноября 23:45,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Ла Лига,2025-11-21 14:28:07
Сельта - Барселона. 1:2. Гол Роберта Левандовского (видео). Чемпионат Испании. Футбол9 ноября 23:40,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2265702_clip_Selta___Barselona_12_Gol_Roberta_Levandovskogo_video_Chempionat_Ispanii_Futbol,Испания,9 ноября 23:40,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Ла Лига,2025-11-21 14:28:07
Сельта - Барселона. Штанга спасает команду хозяев (видео). Чемпионат Испании. Футбол9 ноября 23:28,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2265695_clip_Selta___Barselona_Shtanga_spasajet_komandu_khozajev_video_Chempionat_Ispanii_Futbol,Испания,9 ноября 23:28,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Ла Лига,2025-11-21 14:28:07
«С удовольствием провел бы там всю карьеру». Месси — о «Барселоне»20 ноября 02:49,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbnews_NI2268745_S_udovolstvijem_provel_by_tam_vsu_karjeru_Messi__o_Barselone,Испания,20 ноября 02:49,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:11
"«Барселона» просила Левандовского перестать забивать голы, чтобы не платить бонус «Баварии», говорится в книге об игроке19 ноября 23:05",https://news.sportbox.ru/Vidy_sporta/Futbol/spbnews_NI2268734_Barselona_prosila_Levandovskogo_perestat_zabivat_goly_chtoby_ne_platit_bonus_Bavarii_govoritsa_v_knige_ob_igroke,Футбол,19 ноября 23:05,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Ла Лига,2025-11-21 14:28:11
Леонеса - Малага. Мурильо получил красную карточку (видео). Чемпионат Испании. Сегунда. Футбол18 ноября 00:28,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2268020_clip_Leonesa___Malaga_Murilo_poluchil_krasnuju_kartochku_video_Chempionat_Ispanii_Segunda_Futbol,Сегунда,18 ноября 00:28,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:11
Леонеса - Малага. 1:0. Гол Лукаса Рибейро (видео). Чемпионат Испании. Сегунда. Футбол17 ноября 23:14,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2268005_clip_Leonesa___Malaga_10_Gol_Lukasa_Ribejro_video_Chempionat_Ispanii_Segunda_Futbol,Сегунда,17 ноября 23:14,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:11
Леонеса - Малага. Чемпионат Испании. Сегунда. Тур 1417 ноября 22:15,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2266304_translation_Leonesa___Malaga_Chempionat_Ispanii_Segunda_Tur_14,Сегунда,17 ноября 22:15,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:11
«Барселона» проведет первый матч на «Камп Ноу» после реконструкции 22 ноября17 ноября 17:40,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbnews_NI2267926_Barselona_provedet_pervyj_match_na_Kamp_Nou_posle_rekonstrukcii_22_nojabra,Испания,17 ноября 17:40,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Ла Лига,2025-11-21 14:28:11
Сарагоса - Уэска. 1:0. Гол Агиррегабарии Мартина (видео). Чемпионат Испании. Сегунда. Футбол17 ноября 00:57,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2267769_clip_Saragosa___Ueska_10_Gol_Agirregabarii_Martina_video_Chempionat_Ispanii_Segunda_Futbol,Сегунда,17 ноября 00:57,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:11
Сарагоса - Уэска. Чемпионат Испании. Сегунда. Тур 1416 ноября 22:50,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2263577_translation_Saragosa___Ueska_Chempionat_Ispanii_Segunda_Tur_14,Сегунда,16 ноября 22:50,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:11
Расинг - Гранада. Голы (видео). Чемпионат Испании. Сегунда. Футбол16 ноября 01:00,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2267495_clip_Rasing___Granada_Goly_video_Chempionat_Ispanii_Segunda_Futbol,Сегунда,16 ноября 01:00,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:11
Расинг - Гранада. Чемпионат Испании. Сегунда. Тур 1415 ноября 22:55,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2263540_translation_Rasing___Granada_Chempionat_Ispanii_Segunda_Tur_14,Сегунда,15 ноября 22:55,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:11
Президент «Реала» Перес покинет клуб в 2026 году — СМИ14 ноября 23:37,https://news.sportbox.ru/Vidy_sporta/Futbol/spbnews_NI2267204_Prezident_Reala_Peres_pokinet_klub_v_2026_godu__SMI,Футбол,14 ноября 23:37,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Реал Мадрид, Реал",Ла Лига,2025-11-21 14:28:11
Вальядолид - Лас-Пальмас. 0:1. Гол Пехиньо (видео). Чемпионат Испании. Сегунда. Футбол14 ноября 23:17,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2267199_clip_Valjadolid___Las_Palmas_01_Gol_Pehino_video_Chempionat_Ispanii_Segunda_Futbol,Сегунда,14 ноября 23:17,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:11
Вальядолид - Лас-Пальмас. Чемпионат Испании. Сегунда. Тур 1414 ноября 22:20,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2263490_translation_Valjadolid___Las_Palmas_Chempionat_Ispanii_Segunda_Tur_14,Сегунда,14 ноября 22:20,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:11
Дядя Рубиалеса закидал племянника яйцами во время презентации книги о скандальном поцелуе футболистки14 ноября 01:21,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbnews_NI2266994_Dada_Rubialesa_zakidal_plemannika_jajcami_vo_vrema_prezentacii_knigi_o_skandalnom_poceluje_futbolistki,Испания,14 ноября 01:21,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:11
Президент «Барселоны» исключил возможность возвращения Месси12 ноября 13:30,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbnews_NI2266563_Prezident_Barselony_iskluchil_vozmozhnost_vozvrashhenija_Messi,Испания,12 ноября 13:30,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:11
"Ламину Ямалю воткнули иглу в пах, чтобы не отпускать в сборную. «Барселона» на тропе войны!11 ноября 17:34",https://news.sportbox.ru/Vidy_sporta/Futbol/spbnews_NI2266191_Laminu_Jamalu_votknuli_iglu_v_pah_chtoby_ne_otpuskat_v_sbornuju_Barselona_na_trope_vojny,Футбол,11 ноября 17:34,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Ла Лига,2025-11-21 14:28:11
"Ямаль исключен из сборной Испании, так как не уведомил команду о процедуре для лечения лобка11 ноября 13:42",https://news.sportbox.ru/Vidy_sporta/Futbol/spbnews_NI2266150_Jamal_iskluchen_iz_sbornoj_Ispanii_tak_kak_ne_uvedomil_komandu_o_procedure_dla_lechenija_lobka,Футбол,11 ноября 13:42,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:11
Чемпионат Испании. Обзор 12-го тура10 ноября 23:04,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2266064_clip_Chempionat_Ispanii_Obzor_12_go_tura,Испания,10 ноября 23:04,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:11
Бургос - Кастельон. Чемпионат Испании. Сегунда. Тур 1310 ноября 22:20,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2263437_translation_Burgos___Kastelon_Chempionat_Ispanii_Segunda_Tur_13,Сегунда,10 ноября 22:20,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:11
"Месси посетил «Камп Ноу»: «Надеюсь, что однажды я смогу вернуться, и не только для того, чтобы попрощаться как игрок»10 ноября 14:22",https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbnews_NI2265869_Messi_posetil_Kamp_Nou_Nadejus_chto_odnazhdy_ja_smogu_vernutsa_i_ne_tolko_dla_togo_chtoby_poproshhatsa_kak_igrok,Испания,10 ноября 14:22,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:11
Левандовский обошел Неймара по голам в составе «Барселоны»10 ноября 02:57,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbnews_NI2265768_Levandovskij_oboshel_Nejmara_po_golam_v_sostave_Barselony,Испания,10 ноября 02:57,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-11-21 14:28:11
Сельта - Барселона. Голы и лучшие моменты (видео). Чемпионат Испании. Футбол10 ноября 01:43,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2265729_clip_Selta___Barselona_Goly_i_luchshije_momenty_video_Chempionat_Ispanii_Futbol,Испания,10 ноября 01:43,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Ла Лига,2025-11-21 14:28:11
"«Барселона» победила «Сельту» в матче чемпионата Испании, Левандовский сделал хет‑трик10 ноября 01:05",https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbnews_NI2265737_Barselona_pobedila_Seltu_v_matche_chempionata_Ispanii_Levandovskij_sdelal_khettrik,Испания,10 ноября 01:05,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Ла Лига,2025-11-21 14:28:11
Сельта - Барселона. Удаление де Йонга (видео). Чемпионат Испании. Футбол10 ноября 01:01,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2265734_clip_Selta___Barselona_Udalenije_de_Jonga_video_Chempionat_Ispanii_Futbol,Испания,10 ноября 01:01,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Ла Лига,2025-11-21 14:28:11
