title,link,rubric,date,image_url,club_tags,league,scraped_at
Леонеса - Альбасете. Чемпионат Испании. Сегунда. Тур 86 октября 21:20,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2250362_translation_Leonesa___Albasete_Chempionat_Ispanii_Segunda_Tur_8,Сегунда,6 октября 21:20,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:32
Сельта - Атлетико. Голы и лучшие моменты (видео). Чемпионат Испании. Футбол6 октября 00:08,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252678_clip_Selta___Atletiko_Goly_i_luchshije_momenty_video_Chempionat_Ispanii_Futbol,Испания,6 октября 00:08,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:32
«Атлетико» в меньшинстве сыграл вничью с «Сельтой» в матче Ла Лиги5 октября 23:57,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbnews_NI2252677_Atletiko_v_menshinstve_sygral_vnichju_s_Seltoj_v_matche_La_Ligi,Испания,5 октября 23:57,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:32
Сельта - Атлетико. 1:1. Гол Яго Аспаса (видео). Чемпионат Испании. Футбол5 октября 23:29,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252665_clip_Selta___Atletiko_11_Gol_Jago_Aspasa_video_Chempionat_Ispanii_Futbol,Испания,5 октября 23:29,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:32
Сельта - Атлетико. Удаление Лангле (видео). Чемпионат Испании. Футбол5 октября 22:44,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252643_clip_Selta___Atletiko_Udalenije_Langle_video_Chempionat_Ispanii_Futbol,Испания,5 октября 22:44,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:32
Сельта - Атлетико. 0:1. Гол Карла Старфельта в свои ворота (видео). Чемпионат Испании. Футбол5 октября 22:09,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252623_clip_Selta___Atletiko_01_Gol_Karla_Starfelta_v_svoi_vorota_video_Chempionat_Ispanii_Futbol,Испания,5 октября 22:09,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:32
Сельта - Атлетико. Чемпионат Испании. Тур 85 октября 21:50,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2248002_translation_Selta___Atletiko_Chempionat_Ispanii_Tur_8,Испания,5 октября 21:50,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:32
"«Реал Сосьедад» уступил «Райо Вальекано» в мачте чемпионата Испании, «Бетис» обыграл «Эспаньол»5 октября 21:47",https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbnews_NI2252613_Real_Sosjedad_ustupil_Rajo_Valjekano_v_machte_chempionata_Ispanii_Betis_obygral_Espanol,Испания,5 октября 21:47,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Реал Мадрид, Реал Сосьедад, Реал",Ла Лига,2025-10-09 12:49:32
Эспаньол - Бетис. Голы (видео). Чемпионат Испании. Футбол5 октября 21:35,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252609_clip_Espanol___Betis_Goly_video_Chempionat_Ispanii_Futbol,Испания,5 октября 21:35,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:32
Расинг - Малага. Голы (видео). Чемпионат Испании. Сегунда. Футбол5 октября 21:25,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252604_clip_Rasing___Malaga_Goly_video_Chempionat_Ispanii_Segunda_Futbol,Испания,5 октября 21:25,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:32
Реал Сосьедад - Райо Вальекано. 0:1. Гол Альфонсо Эспино (видео). Чемпионат Испании. Футбол5 октября 21:18,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252599_clip_Real_Sosjedad___Rajo_Valjekano_01_Gol_Alfonso_Espino_video_Chempionat_Ispanii_Futbol,Испания,5 октября 21:18,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Реал Мадрид, Реал Сосьедад, Реал",Ла Лига,2025-10-09 12:49:32
Эспаньол - Бетис. 1:2. Гол Абде (видео). Чемпионат Испании. Футбол5 октября 20:58,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252585_clip_Espanol___Betis_12_Gol_Abde_video_Chempionat_Ispanii_Futbol,Испания,5 октября 20:58,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:32
Эспаньол - Бетис. 1:1. Гол Кучо (видео). Чемпионат Испании. Футбол5 октября 20:50,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252576_clip_Espanol___Betis_11_Gol_Kucho_video_Chempionat_Ispanii_Futbol,Испания,5 октября 20:50,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:32
Севилья - Барселона. Голы и лучшие моменты (видео). Чемпионат Испании. Футбол5 октября 19:50,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252526_clip_Sevilja___Barselona_Goly_i_luchshije_momenty_video_Chempionat_Ispanii_Futbol,Испания,5 октября 19:50,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Барселона, Севилья",Ла Лига,2025-10-09 12:49:32
Эспаньол - Бетис. 1:0. Гол Поля Лосано (видео). Чемпионат Испании. Футбол5 октября 19:47,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252541_clip_Espanol___Betis_10_Gol_Pola_Losano_video_Chempionat_Ispanii_Futbol,Испания,5 октября 19:47,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:32
«Севилья» разгромила «Барселону» в матче чемпионата Испании5 октября 19:27,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/spbnews_NI2252527_Sevilja_razgromila_Barselonu_v_matche_chempionata_Ispanii,Европа,5 октября 19:27,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Севилья,Ла Лига,2025-10-09 12:49:32
Расинг - Малага. Чемпионат Испании. Сегунда. Тур 85 октября 19:20,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2247995_translation_Rasing___Malaga_Chempionat_Ispanii_Segunda_Tur_8,Сегунда,5 октября 19:20,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:32
Реал Сосьедад - Райо Вальекано. Чемпионат Испании. Тур 85 октября 19:20,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2247993_translation_Real_Sosjedad___Rajo_Valjekano_Chempionat_Ispanii_Tur_8,Испания,5 октября 19:20,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Реал Мадрид, Реал Сосьедад, Реал",Ла Лига,2025-10-09 12:49:32
Эспаньол - Бетис. Чемпионат Испании. Тур 85 октября 19:20,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2247991_translation_Espanol___Betis_Chempionat_Ispanii_Tur_8,Испания,5 октября 19:20,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:32
Севилья - Барселона. 4:1. Гол Акора Адамса (видео). Чемпионат Испании. Футбол5 октября 19:19,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252520_clip_Sevilja___Barselona_41_Gol_Akora_Adamsa_video_Chempionat_Ispanii_Futbol,Испания,5 октября 19:19,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Барселона, Севилья",Ла Лига,2025-10-09 12:49:32
Севилья - Барселона. ВАР отменяет удаление Фернандеса (видео). Чемпионат Испании. Футбол5 октября 19:18,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252516_clip_Sevilja___Barselona_VAR_otmenajet_udalenije_Fernandesa_video_Chempionat_Ispanii_Futbol,Испания,5 октября 19:18,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Барселона, Севилья",Ла Лига,2025-10-09 12:49:32
Севилья - Барселона. 3:1. Гол Хосе Кармоны (видео). Чемпионат Испании. Футбол5 октября 19:13,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252511_clip_Sevilja___Barselona_31_Gol_Khose_Karmony_video_Chempionat_Ispanii_Futbol,Испания,5 октября 19:13,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Барселона, Севилья",Ла Лига,2025-10-09 12:49:32
Севилья - Барселона. Левандовский не забил пенальти (видео). Чемпионат Испании. Футбол5 октября 18:59,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252494_clip_Sevilja___Barselona_Levandovskij_ne_zabil_penalti_video_Chempionat_Ispanii_Futbol,Испания,5 октября 18:59,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Барселона, Севилья",Ла Лига,2025-10-09 12:49:32
Севилья - Барселона. 2:1. Гол Маркуса Рэшфорда (видео). Чемпионат Испании. Футбол5 октября 18:10,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252447_clip_Sevilja___Barselona_21_Gol_Markusa_Reshforda_video_Chempionat_Ispanii_Futbol,Испания,5 октября 18:10,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Барселона, Севилья",Ла Лига,2025-10-09 12:49:32
Севилья - Барселона. 2:0. Гол Исаака Ромеро (видео). Чемпионат Испании. Футбол5 октября 17:55,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252431_clip_Sevilja___Barselona_20_Gol_Isaaka_Romero_video_Chempionat_Ispanii_Futbol,Испания,5 октября 17:55,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Барселона, Севилья",Ла Лига,2025-10-09 12:49:32
Алавес - Эльче. Голы (видео). Чемпионат Испании. Футбол5 октября 17:50,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252425_clip_Alaves___Elche_Goly_video_Chempionat_Ispanii_Futbol,Испания,5 октября 17:50,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:32
Севилья - Барселона. 1:0. Гол Алексиса Санчеса с пенальти (видео). Чемпионат Испании. Футбол5 октября 17:31,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252408_clip_Sevilja___Barselona_10_Gol_Aleksisa_Sanchesa_s_penalti_video_Chempionat_Ispanii_Futbol,Испания,5 октября 17:31,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Барселона, Севилья",Ла Лига,2025-10-09 12:49:32
Алавес - Эльче. 3:1. Гол Лукаса Бойе (видео). Чемпионат Испании. Футбол5 октября 17:14,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252383_clip_Alaves___Elche_31_Gol_Lukasa_Bojje_video_Chempionat_Ispanii_Futbol,Испания,5 октября 17:14,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:32
Алавес - Эльче. 2:1. Гол Андре Силвы (видео). Чемпионат Испании. Футбол5 октября 17:14,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252382_clip_Alaves___Elche_21_Gol_Andre_Silvy_video_Chempionat_Ispanii_Futbol,Испания,5 октября 17:14,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:32
Чемпионат Испании. Обзор 8-го тура6 октября 22:21,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252907_clip_Chempionat_Ispanii_Obzor_8_go_tura,Испания,6 октября 22:21,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:35
Леонеса - Альбасете. Чемпионат Испании. Сегунда. Тур 86 октября 21:20,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2250362_translation_Leonesa___Albasete_Chempionat_Ispanii_Segunda_Tur_8,Сегунда,6 октября 21:20,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:35
Сельта - Атлетико. Голы и лучшие моменты (видео). Чемпионат Испании. Футбол6 октября 00:08,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252678_clip_Selta___Atletiko_Goly_i_luchshije_momenty_video_Chempionat_Ispanii_Futbol,Испания,6 октября 00:08,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:35
«Атлетико» в меньшинстве сыграл вничью с «Сельтой» в матче Ла Лиги5 октября 23:57,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbnews_NI2252677_Atletiko_v_menshinstve_sygral_vnichju_s_Seltoj_v_matche_La_Ligi,Испания,5 октября 23:57,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:35
Сельта - Атлетико. 1:1. Гол Яго Аспаса (видео). Чемпионат Испании. Футбол5 октября 23:29,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252665_clip_Selta___Atletiko_11_Gol_Jago_Aspasa_video_Chempionat_Ispanii_Futbol,Испания,5 октября 23:29,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:35
Сельта - Атлетико. Удаление Лангле (видео). Чемпионат Испании. Футбол5 октября 22:44,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252643_clip_Selta___Atletiko_Udalenije_Langle_video_Chempionat_Ispanii_Futbol,Испания,5 октября 22:44,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:35
Сельта - Атлетико. 0:1. Гол Карла Старфельта в свои ворота (видео). Чемпионат Испании. Футбол5 октября 22:09,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252623_clip_Selta___Atletiko_01_Gol_Karla_Starfelta_v_svoi_vorota_video_Chempionat_Ispanii_Futbol,Испания,5 октября 22:09,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:35
Сельта - Атлетико. Чемпионат Испании. Тур 85 октября 21:50,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2248002_translation_Selta___Atletiko_Chempionat_Ispanii_Tur_8,Испания,5 октября 21:50,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:35
"«Реал Сосьедад» уступил «Райо Вальекано» в мачте чемпионата Испании, «Бетис» обыграл «Эспаньол»5 октября 21:47",https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbnews_NI2252613_Real_Sosjedad_ustupil_Rajo_Valjekano_v_machte_chempionata_Ispanii_Betis_obygral_Espanol,Испания,5 октября 21:47,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Реал Мадрид, Реал Сосьедад, Реал",Ла Лига,2025-10-09 12:49:35
Эспаньол - Бетис. Голы (видео). Чемпионат Испании. Футбол5 октября 21:35,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252609_clip_Espanol___Betis_Goly_video_Chempionat_Ispanii_Futbol,Испания,5 октября 21:35,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:35
Расинг - Малага. Голы (видео). Чемпионат Испании. Сегунда. Футбол5 октября 21:25,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252604_clip_Rasing___Malaga_Goly_video_Chempionat_Ispanii_Segunda_Futbol,Испания,5 октября 21:25,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:35
Реал Сосьедад - Райо Вальекано. 0:1. Гол Альфонсо Эспино (видео). Чемпионат Испании. Футбол5 октября 21:18,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252599_clip_Real_Sosjedad___Rajo_Valjekano_01_Gol_Alfonso_Espino_video_Chempionat_Ispanii_Futbol,Испания,5 октября 21:18,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Реал Мадрид, Реал Сосьедад, Реал",Ла Лига,2025-10-09 12:49:35
Эспаньол - Бетис. 1:2. Гол Абде (видео). Чемпионат Испании. Футбол5 октября 20:58,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252585_clip_Espanol___Betis_12_Gol_Abde_video_Chempionat_Ispanii_Futbol,Испания,5 октября 20:58,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:35
Эспаньол - Бетис. 1:1. Гол Кучо (видео). Чемпионат Испании. Футбол5 октября 20:50,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252576_clip_Espanol___Betis_11_Gol_Kucho_video_Chempionat_Ispanii_Futbol,Испания,5 октября 20:50,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:35
Севилья - Барселона. Голы и лучшие моменты (видео). Чемпионат Испании. Футбол5 октября 19:50,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252526_clip_Sevilja___Barselona_Goly_i_luchshije_momenty_video_Chempionat_Ispanii_Futbol,Испания,5 октября 19:50,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Барселона, Севилья",Ла Лига,2025-10-09 12:49:35
Эспаньол - Бетис. 1:0. Гол Поля Лосано (видео). Чемпионат Испании. Футбол5 октября 19:47,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252541_clip_Espanol___Betis_10_Gol_Pola_Losano_video_Chempionat_Ispanii_Futbol,Испания,5 октября 19:47,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:35
«Севилья» разгромила «Барселону» в матче чемпионата Испании5 октября 19:27,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/spbnews_NI2252527_Sevilja_razgromila_Barselonu_v_matche_chempionata_Ispanii,Европа,5 октября 19:27,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Севилья,Ла Лига,2025-10-09 12:49:35
Расинг - Малага. Чемпионат Испании. Сегунда. Тур 85 октября 19:20,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/Segunda/spbvideo_NI2247995_translation_Rasing___Malaga_Chempionat_Ispanii_Segunda_Tur_8,Сегунда,5 октября 19:20,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:35
Реал Сосьедад - Райо Вальекано. Чемпионат Испании. Тур 85 октября 19:20,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2247993_translation_Real_Sosjedad___Rajo_Valjekano_Chempionat_Ispanii_Tur_8,Испания,5 октября 19:20,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Реал Мадрид, Реал Сосьедад, Реал",Ла Лига,2025-10-09 12:49:35
Эспаньол - Бетис. Чемпионат Испании. Тур 85 октября 19:20,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2247991_translation_Espanol___Betis_Chempionat_Ispanii_Tur_8,Испания,5 октября 19:20,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:35
Севилья - Барселона. 4:1. Гол Акора Адамса (видео). Чемпионат Испании. Футбол5 октября 19:19,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252520_clip_Sevilja___Barselona_41_Gol_Akora_Adamsa_video_Chempionat_Ispanii_Futbol,Испания,5 октября 19:19,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Барселона, Севилья",Ла Лига,2025-10-09 12:49:35
Севилья - Барселона. ВАР отменяет удаление Фернандеса (видео). Чемпионат Испании. Футбол5 октября 19:18,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252516_clip_Sevilja___Barselona_VAR_otmenajet_udalenije_Fernandesa_video_Chempionat_Ispanii_Futbol,Испания,5 октября 19:18,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Барселона, Севилья",Ла Лига,2025-10-09 12:49:35
Севилья - Барселона. 3:1. Гол Хосе Кармоны (видео). Чемпионат Испании. Футбол5 октября 19:13,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252511_clip_Sevilja___Barselona_31_Gol_Khose_Karmony_video_Chempionat_Ispanii_Futbol,Испания,5 октября 19:13,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Барселона, Севилья",Ла Лига,2025-10-09 12:49:35
Севилья - Барселона. Левандовский не забил пенальти (видео). Чемпионат Испании. Футбол5 октября 18:59,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252494_clip_Sevilja___Barselona_Levandovskij_ne_zabil_penalti_video_Chempionat_Ispanii_Futbol,Испания,5 октября 18:59,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Барселона, Севилья",Ла Лига,2025-10-09 12:49:35
Севилья - Барселона. 2:1. Гол Маркуса Рэшфорда (видео). Чемпионат Испании. Футбол5 октября 18:10,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252447_clip_Sevilja___Barselona_21_Gol_Markusa_Reshforda_video_Chempionat_Ispanii_Futbol,Испания,5 октября 18:10,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Барселона, Севилья",Ла Лига,2025-10-09 12:49:35
Севилья - Барселона. 2:0. Гол Исаака Ромеро (видео). Чемпионат Испании. Футбол5 октября 17:55,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252431_clip_Sevilja___Barselona_20_Gol_Isaaka_Romero_video_Chempionat_Ispanii_Futbol,Испания,5 октября 17:55,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Барселона, Севилья",Ла Лига,2025-10-09 12:49:35
Алавес - Эльче. Голы (видео). Чемпионат Испании. Футбол5 октября 17:50,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252425_clip_Alaves___Elche_Goly_video_Chempionat_Ispanii_Futbol,Испания,5 октября 17:50,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:35
Севилья - Барселона. 1:0. Гол Алексиса Санчеса с пенальти (видео). Чемпионат Испании. Футбол5 октября 17:31,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252408_clip_Sevilja___Barselona_10_Gol_Aleksisa_Sanchesa_s_penalti_video_Chempionat_Ispanii_Futbol,Испания,5 октября 17:31,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Барселона, Севилья",Ла Лига,2025-10-09 12:49:35
Алавес - Эльче. 3:1. Гол Лукаса Бойе (видео). Чемпионат Испании. Футбол5 октября 17:14,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252383_clip_Alaves___Elche_31_Gol_Lukasa_Bojje_video_Chempionat_Ispanii_Futbol,Испания,5 октября 17:14,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:35
Алавес - Эльче. 2:1. Гол Андре Силвы (видео). Чемпионат Испании. Футбол5 октября 17:14,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbvideo_NI2252382_clip_Alaves___Elche_21_Gol_Andre_Silvy_video_Chempionat_Ispanii_Futbol,Испания,5 октября 17:14,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Ла Лига,2025-10-09 12:49:35
Чемпионат Италии. Обзор 6-го тура6 октября 22:12,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Italiya/spbvideo_NI2252903_clip_Chempionat_Italii_Obzor_6_go_tura,Италия,6 октября 22:12,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Серия А,2025-10-09 12:49:42
Сын Джанлуиджи Буффона дебютировал в итальянской Серии А6 октября 07:49,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Italiya/spbnews_NI2252708_Syn_Dzhanluidzhi_Buffona_debutiroval_v_italjanskoj_Serii_A,Италия,6 октября 07:49,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Серия А,2025-10-09 12:49:42
